mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	83
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	84
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	85
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	86
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	87
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	88
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	89
9	9	32	32	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	90
9	9	33	33	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	91
9	9	34	34	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	92
9	9	35	35	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	93
9	9	32	32	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	94
9	9	33	33	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	95
9	9	34	34	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	96
9	9	35	35	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	97
10	10	36	36	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	98
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	99
10	10	36	36	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	100
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	101
10	10	36	36	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	102
10	10	38	38	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	103
10	10	36	36	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	104
10	10	38	38	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	105
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	106
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	107
11	11	42	42	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	108
11	11	42	42	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	109
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	110
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	111
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	112
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	113
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	114
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	115
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	116
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	117
12	12	44	44	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	118
12	12	45	45	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	119
12	12	46	46	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	120
12	12	47	47	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	121
12	12	44	44	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	122
12	12	45	45	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	123
12	12	46	46	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	124
12	12	47	47	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	125
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	126
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	127
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	128
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	129
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	130
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	131
13	13	48	48	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	132
13	13	49	49	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	133
13	13	50	50	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	134
13	13	48	48	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	135
13	13	49	49	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	136
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	137
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	138
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	139
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	140
14	14	54	54	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	141
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	142
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	143
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	144
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	145
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	146
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	147
15	15	56	56	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	148
15	15	57	57	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	149
15	15	58	58	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	150
15	15	56	56	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	151
15	15	57	57	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	152
15	15	58	58	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	153
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	154
16	16	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	155
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	156
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	157
16	16	61	61	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	158
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	159
16	16	60	60	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	160
16	16	61	61	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	161
16	16	63	63	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	162
16	16	60	60	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	163
16	16	61	61	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	164
16	16	62	62	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	165
16	16	63	63	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	166
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	167
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	168
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	169
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	170
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	171
17	17	64	64	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	172
17	17	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	173
17	17	64	64	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	174
17	17	66	66	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	175
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	176
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	177
18	18	70	70	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	178
18	18	70	70	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	179
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	180
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	181
19	19	74	74	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	182
19	19	75	75	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	183
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	184
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	185
19	19	74	74	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	186
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	187
19	19	72	72	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	188
19	19	73	73	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	189
19	19	74	74	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	190
19	19	75	75	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	191
19	19	72	72	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	192
19	19	73	73	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	193
19	19	74	74	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	194
19	19	75	75	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	195
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	196
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	197
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	198
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	199
20	20	76	76	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	200
20	20	77	77	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	201
20	20	79	79	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	202
20	20	76	76	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	203
20	20	78	78	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	204
21	21	80	80	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	205
21	21	80	80	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	206
21	21	80	80	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	207
21	21	80	80	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	208
22	22	84	84	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	209
22	22	86	86	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	210
22	22	87	87	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	211
22	22	84	84	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	212
22	22	86	86	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	213
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	214
22	22	84	84	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	215
22	22	86	86	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	216
22	22	87	87	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	217
22	22	84	84	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	218
22	22	86	86	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	219
22	22	87	87	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	220
23	23	88	88	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	221
23	23	89	89	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	222
23	23	90	90	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	223
23	23	91	91	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	224
23	23	88	88	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	225
23	23	89	89	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	226
23	23	90	90	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	227
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	228
23	23	88	88	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	229
23	23	89	89	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	230
23	23	90	90	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	231
23	23	91	91	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	232
23	23	88	88	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	233
23	23	89	89	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	234
23	23	90	90	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	235
23	23	91	91	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	236
24	24	92	92	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	237
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	238
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	239
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	240
24	24	92	92	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	241
24	24	94	94	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	242
24	24	92	92	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	243
24	24	94	94	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	244
25	25	96	96	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	245
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	246
25	25	96	96	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	247
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	248
25	25	96	96	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	249
25	25	98	98	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	250
25	25	96	96	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	251
25	25	98	98	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	252
26	26	100	100	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	253
26	26	101	101	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	254
26	26	102	102	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	255
26	26	103	103	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	256
26	26	100	100	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	257
26	26	101	101	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	258
26	26	102	102	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	259
26	26	103	103	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	260
26	26	100	100	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	261
26	26	101	101	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	262
26	26	102	102	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	263
26	26	103	103	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	264
26	26	100	100	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	265
26	26	101	101	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	266
26	26	102	102	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	267
26	26	103	103	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	268
27	27	104	104	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	269
27	27	105	105	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	270
27	27	106	106	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	271
27	27	104	104	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	272
27	27	105	105	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	273
27	27	106	106	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	274
27	27	104	104	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	275
27	27	105	105	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	276
27	27	106	106	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	277
27	27	104	104	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	278
27	27	105	105	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	279
27	27	106	106	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	280
28	28	108	108	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	281
28	28	108	108	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	282
28	28	108	108	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	283
28	28	108	108	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	284
