mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
1	1	0	0	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	0
1	1	2	2	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1
1	1	3	3	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	2
1	1	0	0	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	3
1	1	2	2	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	4
1	1	3	3	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	5
1	1	0	0	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	6
1	1	2	2	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	7
1	1	3	3	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	8
1	1	0	0	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	9
1	1	2	2	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	10
1	1	3	3	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	11
2	2	4	4	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	12
2	2	6	6	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	13
2	2	4	4	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	14
2	2	6	6	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	15
2	2	4	4	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	16
2	2	6	6	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	17
2	2	4	4	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	18
2	2	6	6	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	19
3	3	8	8	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	20
3	3	10	10	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	21
3	3	8	8	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	22
3	3	9	9	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	23
3	3	11	11	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	24
3	3	8	8	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	25
3	3	9	9	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	26
3	3	10	10	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	27
3	3	8	8	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	28
3	3	10	10	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	29
4	4	12	12	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	30
4	4	12	12	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	31
4	4	12	12	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	32
4	4	12	12	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	33
5	5	16	16	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	34
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	35
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	36
5	5	16	16	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	37
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	38
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	39
5	5	16	16	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	40
5	5	18	18	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	41
5	5	19	19	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	42
5	5	16	16	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	43
5	5	18	18	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	44
5	5	19	19	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	45
6	6	20	20	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	46
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	47
6	6	20	20	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	48
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	49
6	6	20	20	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	50
6	6	22	22	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	51
6	6	20	20	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	52
6	6	22	22	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	53
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	54
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	55
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	56
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	57
7	7	25	25	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	58
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	59
7	7	24	24	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	60
7	7	25	25	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	61
7	7	26	26	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	62
7	7	24	24	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	63
7	7	25	25	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	64
7	7	26	26	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	65
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	66
8	8	28	28	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	67
8	8	28	28	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	68
8	8	28	28	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	69
9	9	32	32	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	70
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	71
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	72
9	9	32	32	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	73
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	74
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	75
9	9	32	32	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	76
9	9	34	34	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	77
9	9	35	35	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	78
9	9	32	32	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	79
9	9	34	34	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	80
9	9	35	35	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	81
10	10	36	36	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	82
